Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
"Money, Banking, and Financial Markets - 48133 - ECO 029 - 212",Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Judith A.  McDonald (P),Class Activity 1,2:10 pm - 3:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Judith A.  McDonald (P)
"Money, Banking, and Financial Markets - 45816 - ECO 029 - 213",Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Judith A.  McDonald (P),Class Activity 1,1:10 pm - 2:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Judith A.  McDonald (P)
Statistical Methods - 45818 - ECO 045 - 010,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Robert J.  Thornton (P),,,,,,,
Statistical Methods - 49471 - ECO 045 - 011,Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Muzhe   Yang (P),,,,,,,
Statistical Methods - 45820 - ECO 045 - 012,Class,8:45 am - 10:00 am,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Arthur E.  King (P),,,,,,,
Statistical Methods - 45817 - ECO 045 - 013,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Muzhe   Yang (P),,,,,,,
Statistical Methods - 45826 - ECO 045 - 014,Class,1:10 pm - 2:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Arthur E.  King (P),,,,,,,
Intermediate Macroeconomic Analysis - 49472 - ECO 119 - 010,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Thomas J.  Hyclak (P),,,,,,,
Intermediate Macroeconomic Analysis - 40701 - ECO 119 - 011,Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Judith A.  McDonald (P),,,,,,,
Applied Microeconomic Analysis - 43422 - ECO 146 - 010,Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Mary E.  Deily (P),,,,,,,
Applied Microeconomic Analysis - 41482 - ECO 146 - 011,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Chad   Meyerhoefer (P),,,,,,,
Applied Microeconomic Analysis - 41483 - ECO 146 - 012,Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Shin-Yi   Chou (P),,,,,,,
Applied Microeconomic Analysis - 41484 - ECO 146 - 013,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Chad   Meyerhoefer (P),,,,,,,
Applied Microeconomic Analysis - 48429 - ECO 146 - 014,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Applied Microeconomic Analysis - 41486 - ECO 146 - 015,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Shin-Yi   Chou (P),,,,,,,
Applied Microeconomic Analysis - 46196 - ECO 146 - 017,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Ernest Kong-Wah  Lai (P),,,,,,,
Applied Microeconomic Analysis - 46197 - ECO 146 - 018,Class,7:55 am - 9:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Labor Economics - 49473 - ECO 235 - 010,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Robert J.  Thornton (P),,,,,,,
Statistical Methods II - 48136 - ECO 245 - 010,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Larry W  Taylor (P),,,,,,,
Fed Challenge - 44858 - ECO 295 - 010,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Oleksandr   Nikolsko Rzhevskyy (P),,,,,,,
Economic Development - 45830 - ECO 303 - 010,Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Frank R.  Gunter (P),,,,,,,
Quantitative Marketing Analysis - 48938 - ECO 325 - 010,Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David   Griffith (P),,,,,,,
The Economics of Business Decisions - 46156 - ECO 333 - 010,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Todd A.  Watkins (P),,,,,,,
Game Theory - 44935 - ECO 358 - 010,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Eugene   Perevalov (P),,,,,,,
Martindale Research Seminar - 40859 - ECO 362 - 010,Class,5:10 pm - 6:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,J. Richard   Aronson (P),,,,,,,
"Business, Government, and Macroeconomic Policy - 48878 - ECO 365 - 010",Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Irina   Panovska (P),,,,,,,
Special Topics in Economics - 40704 - ECO 371 - 010,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,James A.  Dearden (P),,,,,,,
Honors Project - 41217 - ECO 389 - 010,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,James A.  Dearden (P),,,,,,,
Econometric Software - 48921 - ECO 395 - 012,Class,9:20 am - 10:35 am,TR,TBA,"Apr 10, 2014 - Aug 25, 2014",Lecture,Teaching   Staff (P),,,,,,,
Applied Microeconometrics - 49568 - ECO 396 - 010,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Oleksandr   Nikolsko Rzhevskyy (P),,,,,,,
Basic Statistics for Business and Economics - 48920 - ECO 401 - D10,Class,TBA,Â ,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Full On line Class,Robert J.  Thornton (P),,,,,,,
Managerial Economics - 41727 - ECO 402 - 010,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Todd A.  Watkins (P),,,,,,,
Mathematical Economics - 41512 - ECO 412 - 010,Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Alberto   Lamadrid (P),,,,,,,
