Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Thesis - 48605 - HIST 490 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Kwame   Essien (P),,,,,,,
Thesis - 44463 - HIST 490 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John   Savage (P),,,,,,,
Thesis - 44843 - HIST 490 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Roger D.  Simon (P),,,,,,,
Thesis - 45154 - HIST 490 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John Kenly  Smith (P),,,,,,,
Readings in Hist of Religion - 49416 - HIST 495 - 010,Class,1:10 pm - 7:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Monica   Najar (P),,,,,,,
Dissertation - 40854 - HIST 499 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Maria Barbara   Zepeda Cortes (P),,,,,,,
Dissertation - 44465 - HIST 499 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Kimberley   Carrell-Smith (P),,,,,,,
Dissertation - 44466 - HIST 499 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Gail A.  Cooper (P),,,,,,,
Dissertation - 44467 - HIST 499 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Stephen H.  Cutcliffe (P),,,,,,,
Dissertation - 44468 - HIST 499 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Nitzan   Lebovic (P),,,,,,,
Dissertation - 44469 - HIST 499 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Michelle   LeMaster (P),,,,,,,
Dissertation - 44471 - HIST 499 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Monica   Najar (P),,,,,,,
Dissertation - 44472 - HIST 499 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,John   Pettegrew (P),,,,,,,
Dissertation - 48606 - HIST 499 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Kwame   Essien (P),,,,,,,
Dissertation - 44475 - HIST 499 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,John   Savage (P),,,,,,,
Dissertation - 44476 - HIST 499 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,William   Bulman (P),,,,,,,
Dissertation - 45156 - HIST 499 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Roger D.  Simon (P),,,,,,,
Dissertation - 44798 - HIST 499 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,John Kenly  Smith (P),,,,,,,
Dissertation - 45157 - HIST 499 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Jean R.  Soderlund (P),,,,,,,
