Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Biochemistry Laboratory - 42517 - CHM 377 - 062,Class,12:10 pm - 1:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P),Class Activity 1,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P)
Honors Project - 41731 - CHM 389 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Keith J.  Schray (P),,,,,,,
Physical Polymer Science - 48388 - CHM 393 - 010,Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Raymond A.  Pearson (P),,,,,,,
First Year Graduate Student Seminar - 40762 - CHM 400 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Rebecca S.  Miller (P),,,,,,,
Chemistry Research - 44669 - CHM 421 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Gregory S  Ferguson (P),,,,,,,
Chemistry Research - 44670 - CHM 421 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Robert A.  Flowers (P),,,,,,,
Chemistry Research - 44673 - CHM 421 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Kerney Jebrell  Glover (P),,,,,,,
Chemistry Research - 44674 - CHM 421 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Ned D.  Heindel (P),,,,,,,
Chemistry Research - 44675 - CHM 421 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Marcos   Pires (P),,,,,,,
Chemistry Research - 44677 - CHM 421 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Kai Manfred Martin  Landskron (P),,,,,,,
Chemistry Research - 44678 - CHM 421 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,David A.  Vicic (P),,,,,,,
Chemistry Research - 44679 - CHM 421 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Rebecca S.  Miller (P),,,,,,,
Chemistry Research - 44680 - CHM 421 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Raymond Sam  Niedbala (P),,,,,,,
Chemistry Research - 44681 - CHM 421 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Steven L.  Regen (P),,,,,,,
