Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Diseases of the Nervous System - 47808 - BIOS 366 - 010,Class,1:10 pm - 4:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Neal G.  Simon (P),,,,,,,
Cell Biology - 40040 - BIOS 367 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Lynne U.  Cassimeris (P),,,,,,,
Cell Biology Laboratory - 41058 - BIOS 368 - 060,Class,1:10 pm - 4:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Matthias Maria  Falk (P),,,,,,,
Elements of Biochemistry I - 40041 - BIOS 371 - 010,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kerney Jebrell  Glover (P),,,,,,,
Elements of Biochemistry I - 46138 - BIOS 371 - 011,Class,9:00 am - 10:15 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael J.  Behe (P),,,,,,,
Biochemistry Laboratory - 40042 - BIOS 377 - 060,Class,12:10 pm - 1:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P),Class Activity 1,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P)
Biochemistry Laboratory - 45422 - BIOS 377 - 061,Class,12:10 pm - 1:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P),Class Activity 1,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P)
Biochemistry Laboratory - 42372 - BIOS 377 - 062,Class,12:10 pm - 1:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P),Class Activity 1,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P)
Endocrinology of Behavior - 40043 - BIOS 382 - 010,Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Jill E.  Schneider (P),,,,,,,
Biological Sciences Colloquia - 40044 - BIOS 383 - 010,Class,12:10 pm - 1:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,R. Michael   Burger (P),Class Activity 1,4:10 pm - 6:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,R. Michael   Burger (P)
Eukaryotic Signal Transduction - 48669 - BIOS 384 - 010,Class,2:45 pm - 4:00 pm,TR,111  Iacocca Hall B131,"Aug 25, 2014 - Dec 05, 2014",Lecture,Linda J.  Lowe-Krentz (P),,,,,,,
Biological Sciences Honors Seminar - 40622 - BIOS 387 - 010,Class,12:10 pm - 1:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Linda J.  Lowe-Krentz (P),,,,,,,
Honors Project - 40876 - BIOS 389 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael R.  Kuchka (P),,,,,,,
Undergraduate Research - 40623 - BIOS 391 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Michael R.  Kuchka (P),,,,,,,
Undergraduate Research - 40883 - BIOS 391 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Matthias Maria  Falk (P),,,,,,,
Undergraduate Research - 48672 - BIOS 391 - 012,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Julie M.  Miwa (P),,,,,,,
Undergraduate Research - 41060 - BIOS 391 - 013,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Michael J.  Behe (P),,,,,,,
Undergraduate Research - 40932 - BIOS 391 - 014,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Lynne U.  Cassimeris (P),,,,,,,
Undergraduate Research - 40978 - BIOS 391 - 015,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,David L.  Cundall (P),,,,,,,
Undergraduate Research - 40924 - BIOS 391 - 016,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Murray   Itzkowitz (P),,,,,,,
Undergraduate Research - 48670 - BIOS 391 - 017,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Gregory I.  Lang (P),,,,,,,
Undergraduate Research - 41061 - BIOS 391 - 018,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Michael R.  Kuchka (P),,,,,,,
Undergraduate Research - 40879 - BIOS 391 - 019,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Linda J.  Lowe-Krentz (P),,,,,,,
Undergraduate Research - 40928 - BIOS 391 - 020,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,John G.  Nyby (P),,,,,,,
